StudentID,GPA,major_avg,AttendancePercent,FailedCourses,num_skills,num_courses_completed,project_count,internship_count,num_missing_skills,top_missing_priority,emb_pca_0,emb_pca_1,emb_pca_2,emb_pca_3,emb_pca_4,emb_pca_5,emb_pca_6,emb_pca_7,emb_pca_8,emb_pca_9,emb_pca_10,emb_pca_11,emb_pca_12,emb_pca_13,emb_pca_14,emb_pca_15,emb_pca_16,emb_pca_17,emb_pca_18,emb_pca_19,emb_pca_20,emb_pca_21,emb_pca_22,emb_pca_23,emb_pca_24,emb_pca_25,emb_pca_26,emb_pca_27,emb_pca_28,emb_pca_29,emb_pca_30,emb_pca_31
S1040,3.43,3.43,98,1,2,1,1,1,5,2.0,-0.329477,0.12865861,0.022233123,0.049527235,-0.16777208,0.047881566,0.08709703,0.032048367,-0.05636102,-0.04503481,0.012443836,-0.12359805,0.0017446786,0.05809991,0.009230424,0.0041786437,0.0010849149,-0.032288134,-0.040887434,0.008235214,-0.05857401,-0.043245688,0.021342378,-0.007974128,-0.030050764,0.061463,-0.025365517,-0.00313604,0.0652937,-0.013145154,0.02891295,0.02816821
S1041,2.96,2.96,80,2,1,1,1,1,4,2.5,-0.012964102,-0.070101805,-0.022924013,-0.0034557,0.16475163,-0.032143492,-0.118346155,-0.08769753,-0.043110494,-0.029659567,0.07250572,-0.11841243,-0.11127761,-0.044911467,-0.09692674,0.005117914,0.062402666,-0.018341068,-0.013453217,0.056673158,0.051541813,-0.04299364,-0.045403372,-0.026408974,-0.024493225,0.01257817,-0.029606204,-0.08015725,0.054904375,0.008336763,-0.023198126,0.006421241
S1042,3.99,3.99,84,0,1,1,1,1,5,2.0,0.38725573,0.13532035,-0.041642882,-0.11510691,-0.011438456,0.0066410657,-0.19428894,0.0026830274,0.09543797,0.102792256,0.0086125005,-0.040859547,-0.018830445,-0.030942665,-0.012232765,-0.10014121,-0.010473586,-0.013966648,-0.0071338792,-0.049424466,0.042955242,0.08064328,0.040342316,0.010232127,-0.006994439,-0.0028153353,-0.01396784,-0.01224096,-0.03261593,0.004747514,0.026127279,-0.0057160067
S1043,3.43,3.43,75,1,1,1,1,1,4,2.5,0.010109406,-0.19747253,0.28804153,-0.19099578,-0.011114591,0.010996477,0.11576163,-0.0824705,0.014646934,-0.06668418,0.0051704794,0.011549407,0.030167354,0.07280012,0.074898414,-0.00072337233,-0.011171169,-0.0062906793,-0.02535436,0.0070908032,0.050508477,-0.029413741,-0.026200196,0.058243733,-0.02649436,0.022324337,0.039442994,-0.022191415,0.052485682,0.008458566,-0.015485156,-0.0015099015
S1044,3.54,3.54,84,1,2,1,1,1,5,2.0,-0.11163273,-0.118104875,-0.16824895,0.14690861,-0.13977258,0.025709849,0.19510329,-0.021381715,0.008942236,0.010745325,-0.07157602,0.024330582,-0.006120372,-0.0033773533,0.031000786,0.043280214,0.046664055,0.016801229,-0.06304134,-0.00585463,-0.003553513,-0.04101775,-0.007042742,0.021943348,0.024397219,0.06227611,0.008769911,-0.018336993,0.013311111,0.062164906,-0.03827489,-0.032434393
S1045,3.25,3.25,97,2,1,1,1,1,5,2.0,-0.28255963,0.11396663,0.14142697,0.008149829,0.06303248,0.032803655,0.14801686,0.09623443,-0.1101638,0.07909101,0.09347079,0.07429475,-0.06488104,-0.034750763,0.0826664,-0.03857901,-0.024363553,-0.023045624,-0.02692846,0.04485706,-0.045347363,0.028079802,-0.039284382,-0.0034760134,0.050106704,-0.05227343,-0.009927937,0.099363565,0.022171931,-0.033982262,-0.046801154,-0.037714727
S1046,3.51,3.51,95,0,1,1,1,1,5,2.0,0.2996964,0.15072486,-0.20848286,-0.035331976,0.19324084,0.034610484,0.010625312,-0.020353194,-0.14809766,0.011538037,0.052159812,-0.032290634,-0.0071799415,0.014381948,0.040759414,0.0060279462,0.0029955094,0.015089447,-0.018678343,-0.012618129,-0.021941137,-0.03065591,0.015023445,-0.01030997,-0.0055104056,-0.017906968,0.049601223,-0.117750905,0.007484788,-0.02109475,-0.01672906,0.0019019248
S1047,3.39,3.39,84,3,1,1,1,1,4,2.5,0.19571763,-0.1515982,0.06706944,-0.09394457,0.11640061,0.033361915,-0.14542708,0.07866081,0.0029566563,0.0006828809,0.025658011,0.055733334,-0.0018015743,0.017637305,-0.029435692,0.0077132094,-0.054208297,-0.042095028,-0.02999567,-0.009825871,-0.032702096,-0.031254772,0.12881762,-0.03090238,-0.003579263,0.007659004,-0.063076004,-0.017552562,0.04194752,-0.025934381,0.03237488,0.027457193
S1048,3.48,3.48,82,1,2,1,1,1,5,2.0,-0.1510295,-0.07118665,-0.18039872,-0.11251814,-0.0054862,0.16382016,-0.121851236,-0.031672794,-0.047827132,0.0017538563,0.05059873,0.06959198,-0.029755948,0.06055582,0.023044553,-0.019998655,-0.025251616,-0.06626162,-0.09191337,-0.01607339,0.047428988,-0.08572504,0.0030469173,0.06203722,-0.032813996,0.04738794,-0.01176595,0.035477847,0.004395308,-0.022281457,-0.013048606,-0.0077192206
S1049,3.32,3.32,91,1,1,2,1,1,5,2.0,-0.25762975,0.19822723,-0.055887923,-0.021808874,0.1578995,-0.14019616,0.046670455,-0.08143728,-0.011683247,-6.0426134e-07,-0.0132222045,0.015488547,-0.042267807,0.016105004,-0.07679682,0.04370551,0.08342577,0.045527406,0.01765868,0.011878956,-0.00114834,-0.07028963,0.029924486,-0.032485742,-6.479741e-06,0.023862315,0.014899685,-0.062473316,-0.009017716,-0.0044097593,0.0020958572,-0.023171894
S1050,3.42,3.42,95,0,1,1,1,1,4,2.5,0.18491255,0.24952498,0.018503375,-0.10246167,-0.048316658,-0.02991062,0.08290341,-0.0074381186,0.054023933,-0.020553557,0.1240806,0.09102826,0.014123534,-0.03194674,0.009881498,0.09810433,-0.060025316,-0.0033056536,-0.05974365,0.04534598,0.08790872,0.03099256,-0.014758983,0.0052882577,-0.06121677,-0.000115955285,0.029497959,-0.015234037,-0.008378266,-0.0576386,-0.0016654949,0.015005112
S1051,3.23,3.23,79,1,1,1,1,1,4,2.5,0.068560325,-0.17124045,0.10528421,-0.19491619,0.022711622,-0.036892388,-0.08361019,0.050167803,0.052426852,0.048813935,0.14888383,-0.059061747,0.026783057,0.057878815,0.09047178,0.051812094,0.0013638482,-0.17932013,-0.024128813,-0.07390704,-0.05141235,0.07400541,-0.0034770602,-0.04283869,0.0016809236,-0.06704201,-0.015737552,0.0057418197,-0.059883397,0.018759811,-0.039232578,-0.025194677
S1052,3.97,3.97,97,2,1,1,1,1,5,2.0,0.25321123,-0.43300763,-0.19139013,-0.08564523,-0.057320606,0.039344303,-0.19323607,-0.04563495,-0.05392019,-0.06825129,-0.0030641537,-0.017148418,-0.031593136,-0.09113912,0.06909505,-0.04402665,0.020751376,-0.010883131,0.0135611035,0.080464706,0.025656443,0.027088135,0.04835984,-0.06679928,0.0057860855,0.047171887,0.09878358,0.020780746,-0.056802813,-0.037126493,0.008769335,-0.0102301
S1053,3.37,3.37,84,2,1,2,1,1,5,2.0,-0.18570074,0.054914277,0.014264523,-0.06423481,0.10583428,-0.12746292,0.003857017,0.008883013,0.16269477,-0.026697045,0.08422088,0.08674813,0.05723594,-0.0070532253,0.07981781,-0.0433061,0.06971507,0.002680392,0.0017954106,-0.013930748,-0.010150862,-0.011895091,-0.015485681,-0.018571127,-0.09165234,0.02439941,0.0817437,0.0122177275,-0.05503137,-0.00026588186,0.03781088,-0.043134216
S1054,4.0,4.0,92,1,1,1,1,1,5,2.0,0.2330683,0.29843092,-0.021956023,0.10902968,-0.18043534,0.08014508,-0.07724638,-0.08194059,0.052077077,-0.025203818,0.05016654,-0.06851216,0.039925024,0.01050025,0.08278385,-0.009999806,0.009800374,0.077563465,-0.02630382,-0.03885731,-0.058745947,-0.034891233,0.044214547,-0.0043659634,0.05087097,0.03209686,0.025073465,-0.004825512,0.015267948,-0.01444836,0.004897561,-0.018972948
S1055,3.17,3.17,85,2,1,1,1,1,5,2.0,0.14219005,-0.36868492,0.25003114,-0.12498847,0.020153917,-0.06042869,0.039847333,-0.09019779,-0.055927977,0.025673449,-0.13297011,0.068338804,0.0062033045,0.1151319,0.021399591,-0.0036069753,-0.09730225,0.107131094,-0.029985951,-0.0148869185,-0.006355653,-0.013564614,0.034709368,-0.03580118,0.021855112,0.049738817,0.021789601,0.04932241,-0.06324104,0.02117287,0.031433534,-0.014521397
S1056,3.79,3.79,85,1,1,1,1,1,5,2.0,-0.012083955,-0.122816384,-0.24300653,-0.12232091,-0.08177227,0.018950198,0.13476083,-0.044327226,0.09828566,0.0035787392,0.06812566,-0.016443562,-0.05690818,-0.013295647,0.011152223,-0.024390833,0.020235484,0.001441303,0.013955585,-0.006959067,0.052059934,0.02079449,-0.034780696,0.032572802,-0.02392976,-0.04374659,-0.038734686,-0.007403471,0.0014882713,0.0076199505,0.04170691,0.03624153
S1057,3.56,3.56,81,0,1,2,1,1,5,2.0,-0.16125154,0.09581513,-0.073230416,0.042626202,0.18119392,0.0020450312,-0.06350387,-0.11788772,0.09578674,-0.010796652,0.06509792,0.052590996,0.018191475,0.054658193,0.0054021487,-0.04390988,-0.051048372,-0.03662581,0.016380727,0.02160812,0.019262189,-0.018279165,0.03583315,0.043979537,0.00239279,0.043015897,-0.050649304,0.021707341,0.04927997,0.03293857,-0.020126708,0.0064088684
S1058,3.81,3.81,95,1,1,1,1,1,5,2.0,0.06809247,0.38520166,0.06246375,0.075258285,-0.14243752,0.104153074,-0.04781989,-0.06485539,0.01772613,0.061461367,0.008274674,-0.09151714,0.03642757,-0.003971367,0.05873641,0.017891735,-0.0031010765,-0.016713671,-0.012083584,0.0029408606,-0.039781976,-0.039969828,0.057189673,-0.04268911,0.008094222,0.004402286,0.034057166,0.030431917,0.044485394,-0.024783527,-0.026248967,0.005313444
S1059,3.5,3.5,82,2,1,1,1,1,3,3.3333333333333335,0.3922284,-0.23076507,0.12649305,-0.13382243,0.041475136,0.07043482,-0.08558532,-0.034065798,0.022379097,0.06481886,-0.049678177,0.054595195,0.13436185,-0.0996084,-0.04246884,-0.020871434,0.020753173,0.11678865,-0.013913125,-0.018092915,-0.046541944,-0.06881579,-0.06537001,0.0073591536,0.080595724,0.039550863,0.0011842727,0.050873112,-0.016846325,-0.05527821,0.005937947,-0.04437817
S1060,3.9,3.9,84,1,2,1,1,1,5,2.0,-0.00047466464,-0.26475868,-0.2558846,0.2461455,-0.13757116,0.015286763,0.10088831,0.07585023,0.058463953,0.013344359,0.00725785,-0.043756083,0.012496647,-0.0059989844,0.069950774,-0.030350309,-0.0008177444,0.05442228,-0.024820613,0.020174451,0.017858911,-0.021161858,-0.006647311,-0.052602407,-0.03306333,-0.03961327,0.029387414,-0.008835771,-0.03320089,-0.020374222,-0.0025601466,0.0074400734
S1061,3.9,3.9,89,2,1,2,1,1,5,2.0,-0.14535958,0.06327072,0.12721245,0.1191908,0.0063998913,-0.048193157,0.08086679,0.029985268,0.011326935,-0.06433716,0.06410691,0.034226093,-0.016809877,-0.10540598,-0.027884204,-0.11865076,-0.011765903,0.014887952,-0.05146944,-0.029887069,0.025732113,-0.009680428,-0.014182427,-0.0059915674,0.021860955,0.021504272,-0.040681023,0.030903205,0.055101536,0.02051245,-0.021480044,-0.0067916526
S1062,4.0,4.0,88,0,1,1,1,1,4,2.5,0.052057832,0.32755315,0.061558634,-0.20966628,0.041145697,0.0018822488,0.06120093,0.14655484,-0.05010907,0.014658114,0.019666355,0.10647848,-0.0072062197,-0.069536336,0.14043936,0.10639353,-0.05245121,-0.017351205,0.014378765,0.05662453,0.0056886417,-0.026688557,-0.04262336,-0.054676395,-0.03519082,0.000683945,0.05483049,0.015361115,0.017444428,-0.045052387,0.0021431753,0.06081502
S1063,3.31,3.31,82,1,1,1,1,1,4,2.5,-0.053500205,-0.057410676,0.17691146,0.1151599,0.08615529,0.22365408,-0.08504014,-0.017692082,-0.044306185,-0.05566451,-0.003934913,-0.014978599,0.021446573,0.03007011,0.039504327,0.1174467,-0.06415014,-0.04873708,-0.011158415,-0.031624917,-0.030925015,0.07430872,-0.021727905,0.024354687,0.05238615,0.01947817,0.031779848,-0.040116407,-0.06289666,0.084683456,-0.028820826,-0.045373596
S1064,3.19,3.19,82,0,2,1,1,1,5,2.0,-0.34757236,-0.02897599,-0.179114,0.023256762,-0.08090653,0.03956416,0.050792065,0.06889026,-0.08218115,0.039964933,-0.009815771,0.05480766,-0.08093774,0.033998374,-0.004510499,-0.019728538,0.024925087,0.0066942247,-0.05121912,-0.0032965455,0.008097491,0.0761154,-0.018331805,-0.009565251,-0.0028064605,-0.072566114,-0.015877621,-0.024415648,0.06100215,-0.0285461,0.019833889,0.0008876207
S1065,3.51,3.51,89,0,1,2,1,1,5,2.0,-0.28569978,0.056537405,0.056245442,-0.1881169,0.10303627,-0.0650242,-0.03556644,0.089246236,-0.013960421,0.017703945,0.07578547,0.04582158,0.023814185,0.0135103185,0.0635433,-0.067480765,0.030667871,-0.015847493,-0.048772134,0.03333232,0.012352725,-0.014453211,-0.051341567,0.011239985,0.012697146,-0.081492156,-0.0018220792,0.0074637732,0.027345896,0.014126367,0.03336339,-0.011405159
S1066,3.86,3.86,89,0,1,1,1,1,5,2.0,0.19603167,0.31021437,-0.06596949,-0.10139448,0.070307106,-0.051990766,0.17438245,0.04978376,0.037769344,-0.028029036,0.12528032,0.04857844,0.07436428,-0.0014733559,-0.024103716,0.03116049,-0.010143693,0.038840935,-0.008424184,-0.083045155,0.056184288,-0.009835798,-0.038497865,0.0025542842,0.043961074,0.085294954,-0.032351326,0.0011931823,0.018551296,-0.026049005,-0.0055099297,0.06767573
S1067,3.1,3.1,85,2,1,1,1,1,4,2.5,0.12347723,-0.17392382,0.23062718,0.163776,-0.079247236,0.0038627717,0.02442491,0.047426503,0.10187195,-0.04010067,0.012927194,-0.04036229,-0.047222238,-0.030347344,-0.020305665,-0.019462485,-0.017102646,-0.029830692,0.054385908,-0.010729107,0.021175733,-0.069587566,0.009285922,-0.045297705,-0.009148874,-0.038804352,-0.033258803,-0.03176264,0.025177004,-0.022895148,0.02604801,0.016570441
S1068,3.61,3.61,88,2,2,1,1,1,5,2.0,-0.027604936,-0.15221241,-0.25492156,-0.10328344,-0.090662934,-0.03320471,0.12225385,-0.026775226,0.036650155,-0.05203831,0.1060898,-0.020770758,0.097301446,-0.010503432,-0.06245891,0.04122718,-0.033235606,0.03830971,0.027844155,-0.0015667852,0.032561354,-0.05225157,-0.003097963,0.072113454,0.00097020384,0.042362884,-0.04948831,0.010734249,0.078848295,0.01028213,0.00924398,-0.06862677
S1069,3.47,3.47,91,1,1,2,1,1,5,2.0,-0.25400195,-0.022794347,0.08181193,0.11718402,0.05654645,-0.11054147,0.011097003,-0.12457419,-0.08260066,-0.068549946,-0.04713026,-0.05484633,-0.06718443,0.0019962133,0.03809219,-0.0018612571,0.024965692,0.03583422,-0.009602343,0.034827664,-0.0134685915,0.019505432,-0.042944133,-0.029035766,-0.027585732,0.010116479,-0.0570417,0.045677446,-0.03703804,-0.02311108,-0.056695018,0.020977784
S1070,3.83,3.83,94,0,1,1,1,1,5,2.0,0.22252667,0.11950849,-0.10146149,0.20058234,0.0284795,0.085356615,-0.051343367,0.025624033,-0.029064296,0.00832836,0.060255803,0.08398418,0.013897989,0.109667,0.030583078,-0.05913027,0.063726455,-0.014847114,0.009788234,-0.006453943,0.003297438,0.015411024,0.03357334,-0.04118844,0.009369165,6.871813e-05,-0.013313966,-0.028907437,-0.017423397,0.013667683,-0.044220556,0.010755566
S1071,3.62,3.62,83,1,1,1,1,1,4,2.5,0.118778706,-0.11286301,0.23727083,-0.1266304,0.05315912,0.07272906,-0.14744769,-0.098256774,-0.11589725,-0.035391245,0.06313323,0.006190468,-0.04315506,0.044622593,-0.027949361,-0.0254892,-0.14169784,0.050033506,-0.022452855,-0.05054655,0.00146621,-0.094446726,0.075167745,-0.04660306,-0.009890248,0.048997067,-0.016797896,0.00036082516,0.019629022,0.013709408,0.04605846,0.032883104
S1072,3.43,3.43,79,1,2,1,1,1,5,2.0,0.24812864,-0.25014555,-0.27347046,-0.043248065,0.11965591,0.008786687,0.15857069,0.03333622,-0.016463859,0.21573184,0.0047045494,-0.08002259,-0.14446287,-0.0936342,-0.13696666,0.03770339,-0.08122669,-0.045941133,0.05630575,0.008912267,0.007112926,-0.030385448,0.050877582,0.0031819737,-0.045150135,0.03393583,0.073841035,0.06058365,-0.015238757,0.007461432,-0.009699876,-0.0020277528
S1073,3.66,3.66,76,2,1,1,1,1,4,2.5,-0.045613386,-0.0059338845,-0.063379854,0.30457753,0.092368044,-0.01254044,-0.007692921,-0.048941474,-0.012728182,0.05111129,-0.11369951,0.059938923,0.2017709,-0.1168212,0.010403687,-0.021591367,-0.029660564,0.007423762,-0.028132189,-0.051089294,0.038849898,0.025281947,0.030382015,0.08330027,0.06454241,-0.034054935,-0.004236975,0.011321614,-0.032847535,-0.050205838,0.03208932,0.013069586
S1074,4.0,4.0,97,0,1,1,1,1,5,2.0,0.30709246,0.15849084,-0.14191926,-0.045653794,0.15142845,0.016351903,-0.028548181,-0.06300543,-0.18117444,0.005858928,-0.045121975,-0.00025775284,0.012991198,-0.050308462,-0.03995445,-0.046184044,-0.044544764,-0.048256822,-0.08745264,0.000894458,0.01672386,0.01557984,-0.09837698,-0.016837673,-0.054926142,0.00020213847,-0.033496488,-0.10338617,-0.028236026,-0.07166488,-0.014177186,-0.026194902
S1075,2.99,2.99,70,3,1,1,1,1,3,3.3333333333333335,0.27842134,-0.2827124,0.15148121,0.17730159,0.03177133,0.10593723,-0.078622825,-0.04360229,0.041820053,0.06485057,0.001962642,-0.04058937,0.0149909025,-0.012167964,-0.038138606,0.041473515,0.028109068,-0.06154191,-0.037445,0.06540835,-0.039567754,0.0017274158,-0.05011817,-0.007968052,0.045844793,-0.04083053,0.030999513,-0.009592535,1.6104168e-05,-0.043972168,-0.030939326,-0.03188942
S1076,2.85,2.85,100,2,2,1,1,1,5,2.0,-0.22919576,0.03255621,-0.17118415,-0.19501014,-0.025738852,0.01432546,0.10328088,0.0019232992,-0.08079772,0.03714777,-0.11767157,0.046490364,0.045497734,-0.06474037,-0.05971671,-0.08068702,0.019295571,-0.11710196,0.038319536,-0.05652626,-0.04787602,-0.051356513,-0.08754275,-0.023954976,0.0057212,4.7407866e-05,-0.01865788,0.03897741,-0.040931698,0.050865155,-7.655568e-05,0.029234177
S1077,3.67,3.67,92,0,1,3,1,1,5,2.0,-0.26502386,0.18661244,0.07747598,0.12593584,-0.03822202,-0.12136282,-0.07334315,-0.021047145,0.035475444,0.06389674,-0.07600704,0.029193074,0.022966323,-0.055145625,-0.0064663915,0.014213397,-0.022152063,0.06949063,0.019065807,0.026817456,-0.01778689,0.0070361984,-0.004507875,-0.003144188,-0.016950998,0.0065628174,-0.016798425,-0.014315272,-0.0048053917,0.0053922725,-0.048335433,-0.029794492
S1078,3.85,3.85,84,1,1,1,1,1,5,2.0,0.20360602,0.15668218,0.052873295,0.14940315,-0.14902768,-0.068914175,-0.04346161,-0.06763712,0.012245365,-0.018034628,-0.029348511,-0.12283653,-0.00023519844,0.016926965,-0.020428635,-0.0033528812,-0.049137484,-0.026612943,-0.015419009,-0.027393583,0.04448467,0.0073926835,0.03310008,0.0019479066,-0.041558936,-0.028600855,-0.0059224567,0.0027984295,-0.035902556,-0.02639206,-0.022384495,-0.054337226
S1079,3.29,3.29,65,2,1,1,1,1,4,2.5,0.14253883,-0.2161504,0.22424705,-0.125433,0.06403556,-0.0008407628,-0.106283456,0.051106956,0.02486745,-0.04839948,-0.035603844,-0.071458004,-0.0877498,0.0370133,-0.034215506,0.06624267,-0.055641055,0.03280315,0.09144458,-0.08835149,0.03629114,0.02468222,-0.026204757,0.01236497,-0.0377631,0.026665378,-0.026519822,0.0003886282,0.046584394,0.02270431,-0.0637024,-0.0396489
S1080,3.29,3.29,78,2,2,1,1,1,5,2.0,-0.1273978,0.042468928,-0.23031174,-0.20232184,-0.050190855,0.030797899,0.15952508,-0.0029685255,-0.13542297,0.10398443,0.11946045,-0.029001513,0.015951952,0.012410546,-0.08418112,-0.0013679499,-0.0021856886,-0.03317342,0.106188975,-0.12218474,-0.049201727,0.021376742,0.098037384,0.025261626,-0.00727971,-0.07062299,-0.062993094,-0.045732178,-0.007704317,-0.02957424,0.06878403,-0.042243358
S1081,3.23,3.23,85,2,1,1,1,1,4,2.5,0.0033385633,-0.10764876,0.07386367,0.19023314,-0.0074134986,-0.111141294,-0.023969065,0.057606325,-0.020210333,-0.051076,0.06719821,-0.011062477,0.02783939,-0.07053139,-0.014151509,0.0124861365,0.038080785,-0.014452338,-0.015638404,0.054013345,0.057058606,0.02045736,0.033368237,0.010443729,-0.015414456,0.015651055,-0.030455627,0.012386502,0.07078825,0.011765873,-0.05551312,0.034158748
S1082,3.76,3.76,95,0,1,1,1,1,5,2.0,0.13696799,0.3336882,0.03376194,0.08048223,-0.11391449,-0.06534071,0.05047958,-0.00035379475,0.009298314,0.04602787,-0.04212954,-0.05910004,0.07190796,-0.07532174,0.008740711,0.06251141,0.06479576,0.034431797,-0.019168608,-0.093681194,0.024788294,0.06019591,-0.0015665558,-0.021599913,-0.02713039,-0.016725458,-0.010412784,-0.0023805196,-0.011407848,0.008646904,-0.016928602,-0.010616832
S1083,2.83,2.83,88,1,1,1,1,1,4,2.5,-0.10756646,-0.011564327,0.25743312,-0.028649997,0.041841626,0.06338272,0.08103541,0.1340131,-0.06306998,0.03521756,0.037651747,0.076610774,0.0074159894,0.00021545234,0.021891046,-0.0007119906,-0.016783347,0.0036287925,0.036107354,-0.024330279,-0.016715435,0.005841789,-0.059796978,0.027345426,-0.0351063,-0.05466782,0.0038894387,0.013777597,-0.016983578,0.06681964,0.039211866,0.03243336
S1084,3.55,3.55,86,1,1,1,1,1,5,2.0,-0.19017944,-0.10852964,-0.17412135,-0.17853524,-0.1420399,0.054600194,0.11662457,-0.004200876,0.11891923,-0.02734183,0.04466634,0.00039046883,-0.055480257,0.019742968,-0.026779504,-0.027762815,0.0004348307,0.06377716,-0.03268808,0.022962831,0.026533071,0.0047471584,-0.0072961994,0.027362213,0.07694955,-0.030332427,-0.047362324,-0.0058902926,-0.009414681,-0.0029312966,0.02812173,-0.058331534
S1085,3.16,3.16,76,0,1,2,1,1,5,2.0,-0.2773881,0.21157822,0.08797683,0.14343089,0.022360226,-0.018620105,0.0065219766,0.027965633,0.040091902,-0.04389223,-0.023234367,-0.026460374,-0.09576269,0.02285256,0.0006607091,0.030255625,0.055708416,0.018997554,0.08633506,-0.061243568,-0.075268425,-0.10001866,0.055261362,-0.044134587,-0.031269062,0.044307157,-0.0067072175,-0.017558996,-0.015499251,-0.004845017,0.008990744,-0.05322141
S1086,3.38,3.38,81,0,1,1,1,1,4,2.5,0.30145007,0.17810236,-0.0076645287,0.13922146,-0.050421186,0.10468529,-0.043931067,-0.04053793,0.033213113,0.013060546,-0.07589741,0.078091204,0.07241742,-0.037746836,-0.011580006,-0.12768587,0.023100223,-0.06965915,0.027422806,0.04398757,-0.045999717,0.039734945,-0.040374275,-0.01940231,0.06461751,0.015242599,-0.040149465,-0.0036812606,-0.028530138,-0.036563512,0.008048032,0.0037293355
S1087,3.65,3.65,86,1,1,1,1,1,5,2.0,0.07122194,-0.16529752,0.27604637,0.011112596,0.03974801,0.020623012,-0.002748826,0.15028909,-0.117020525,0.07517991,-0.14199162,-0.013566155,-0.00020621189,-0.034830756,-0.0007741113,-0.032472555,-0.01586559,0.057849593,-0.024104603,0.056609508,-0.0089058895,0.0010598209,0.02316198,0.012566725,-0.002092624,0.06630311,-0.031814735,-0.06777408,0.026263572,0.013998981,0.018037096,0.013004567
S1088,3.6,3.6,86,0,2,1,1,1,5,2.0,0.053177614,-0.3115671,-0.24781029,-0.210783,-0.0034492998,-0.010788092,-0.01779345,0.20808005,-0.16917129,-0.04296081,0.14088848,-0.006679626,0.07763439,-0.10330354,0.011523383,0.0046215663,-0.031272616,-0.060079437,0.025864681,0.06570598,-0.010023009,0.03356337,0.06408012,-0.031442113,-0.0064722123,0.085312694,0.059704762,0.037836965,-0.046488505,-0.036547694,-0.045347672,-0.0063843145
S1089,3.45,3.45,89,0,1,1,1,1,5,2.0,-0.055440817,-0.04096126,-0.035599567,-0.03473324,0.07340726,-0.25802353,-0.17930685,-0.0676623,0.02478383,0.115477994,0.022606496,-0.055747624,-0.011548384,-0.11203008,-0.003535461,-0.016720291,0.04091957,0.0505149,-0.040790856,-0.019834565,0.019216444,-0.037702948,0.006347333,0.017495733,0.010321043,0.009945759,-0.000833651,-0.055596445,-0.05563172,-0.029018171,-0.027920617,0.021568496
S1090,3.14,3.14,99,1,1,1,1,1,5,2.0,0.38074464,-0.018051973,-0.22990519,0.092487015,0.2158343,-0.032697715,0.14098705,0.06532295,0.10735632,-0.10669036,0.07610985,0.13033615,-0.04927199,0.06982877,-0.04243229,-0.018259343,-0.059255634,-0.052090976,-0.051548317,-0.04973257,-0.0037836041,0.005158575,-0.015927987,-0.09509353,-0.048536625,0.035965193,-0.012391075,0.019078763,-0.04014511,-0.066134445,-0.03444257,0.019194858
S1091,3.8,3.8,67,1,1,1,1,1,5,2.0,-0.03856573,-0.004337982,0.23745115,0.14419788,-0.031317014,0.042758003,0.040785525,0.029197823,-0.008342945,-0.05915017,-0.1918353,-0.105180815,0.0013233533,-0.04322976,-0.10069255,-0.035616133,-0.026915783,-0.057673052,0.0722856,-0.016052952,-0.018021472,-0.084872134,0.013831105,0.014509193,-0.016707435,0.025708003,-0.05404242,0.0136990305,-0.014999419,-0.022527264,-0.018267596,0.07435923
S1092,3.59,3.59,87,1,2,1,1,1,5,2.0,-0.008271777,-0.02189344,-0.14516659,0.18237597,-0.17466398,0.1554138,0.045361605,-0.115073785,0.011033961,-0.07081403,0.04473096,0.044629045,0.037359904,-0.03531779,-0.0076660006,0.006425169,-0.018267091,-0.020859642,0.07229223,0.037677333,0.004065927,-0.029302528,0.04132761,-0.015486113,0.04292345,0.03876561,-0.012839742,0.002216526,-0.018241115,0.028861083,0.0034743897,0.011743422
S1093,3.4,3.4,100,1,1,1,1,1,4,2.5,-0.25483453,0.17755497,0.063032925,-0.13025613,0.16254601,-0.042796984,0.085463256,0.111532964,0.12172757,0.017286848,0.016034955,-0.09471528,-0.004648223,-0.054189205,0.0010600293,0.017644139,0.0060504624,0.052358534,0.027302986,0.037020493,0.0063579013,-0.05580509,0.005182793,0.015492434,-0.019300632,0.015452164,-0.004733991,0.04985962,-0.07264842,-0.012982035,-0.102183156,-0.004830414
S1094,3.55,3.55,83,1,1,1,1,1,5,2.0,0.23955415,0.26638293,0.015811967,0.052904665,-0.080861546,0.011895713,0.09088513,0.03006657,-0.0095215095,0.16139884,-0.15357357,-0.055661246,-0.04958828,-0.01922452,0.024636062,0.051897187,-0.0048055877,0.014887001,-0.02176137,0.11442675,-0.017690679,-0.0013625065,0.018743986,0.076459974,0.0616331,0.06413904,0.050036725,0.0109540345,0.013459069,0.042805355,0.0027004017,-0.020044824
S1095,3.19,3.19,68,1,1,1,1,1,4,2.5,0.11760607,-0.26708788,0.22286385,0.034228604,0.024965314,-0.07994122,-0.012607839,0.0023603938,-0.10286202,0.05075451,-0.0138584,0.00866261,0.009230664,0.0058039255,0.048973344,-0.024640227,-0.052027125,0.09599654,-0.00680741,0.007541374,0.008178672,0.071517505,-0.006579546,-0.050774712,-0.04527912,0.04624515,-0.019784817,-0.015920337,0.0297524,-0.0209575,0.0006382576,-0.0061514205
