job_id,job_title,company,location,department,job_level,required_experience_years,required_skills,preferred_certificates,date_posted,job_url,job_description
J1206,Junior Devops Engineer,Alex Tech Solutions,Hurghada,Cloud/DevOps,Mid,2,"Sql, Terraform, Azure, Firewalls, Ci/Cd, Pandas, Linux, React, Python",Not Specified,2025-10-05,https//example.com/jobs/6,"Looking for a Mid DevOps Engineer to join ALEX Tech. Must have experience in SQL, Terraform, Azure. Preferred certification not required."
J1207,Mid-Level Cloud Engineer,Cloudworks Egypt Egypt,Cairo,Cloud/DevOps,Junior,1,"Numpy, Linux, React, Kubernetes, Iso27001, Node.Js, Tensorflow",Cisco CCNP,2025-10-04,https//example.com/jobs/7,"Looking for a Junior Cloud Engineer to join CloudWorks Egypt. Must have experience in NumPy, Linux, React. Preferred certification Cisco CCNP."
J1208,Mid-Level Product Manager,Giza Networks Inc,Suez,Software,Junior,5,"Hipaa, Terraform, Gcp, Firewalls, Aws, Node.Js, Tensorflow",Google Professional Data Engineer,2025-11-17,https//example.com/jobs/8,"Looking for a Junior Product Manager to join Giza Networks. Must have experience in HIPAA, Terraform, GCP. Preferred certification Google Professional Data Engineer."
J1209,Mid-Level Embedded Systems Engineer,Giza Networks Solutions,Tanta,Network,Junior,4,"Rest Apis, Node.Js, Javascript, Flask, Pytorch, Sql, Hadoop, Kubernetes, Docker",AWS Certified Developer,2025-10-15,https//example.com/jobs/9,"Looking for a Junior Embedded Systems Engineer to join Giza Networks. Must have experience in REST APIs, Node.js, JavaScript. Preferred certification AWS Certified Developer."
J1210,Senior Cybersecurity Analyst,Deltabyte Inc,Suez,Other,Mid,1,"Terraform, Linux, 5G, Tensorflow, Docker",AWS Certified Developer,2025-10-09,https//example.com/jobs/10,"Looking for a Mid Cybersecurity Analyst to join DeltaByte. Must have experience in Terraform, Linux, 5G. Preferred certification AWS Certified Developer."
J1211,Senior Database Administrator,Cairocloud Egypt,Suez,Data,Intern,0,"Microservices, Nosql, Django, Routing, Docker, Aws, Tensorflow, Kubernetes",Huawei HCIA,2025-10-14,https//example.com/jobs/11,"Looking for a Intern Database Administrator to join CairoCloud. Must have experience in Microservices, NoSQL, Django. Preferred certification Huawei HCIA."
J1212,Senior Data Scientist,Pyramid Solutions Solutions,Cairo,AI,Mid,10,"Flask, Computer Vision, Routing, Node.Js",Huawei HCIP,2025-09-24,https//example.com/jobs/12,"Looking for a Mid Data Scientist to join Pyramid Solutions. Must have experience in Flask, Computer Vision, Routing. Preferred certification Huawei HCIP."
J1213,Principal Ai Researcher,Deltabyte Ltd,Giza,AI,Junior,10,"Terraform, Tensorflow, Git",Not Specified,2025-10-01,https//example.com/jobs/13,"Looking for a Junior AI Researcher to join DeltaByte. Must have experience in Terraform, TensorFlow, Git. Preferred certification not required."
J1214,Senior Network Engineer,Pyramid Solutions Solutions,Aswan,Network,Lead,9,"Numpy, Computer Vision, Elasticsearch, Ansible, Flask, Docker, Sql",Huawei HCIP,2025-10-05,https//example.com/jobs/14,"Looking for a Lead Network Engineer to join Pyramid Solutions. Must have experience in NumPy, Computer Vision, ElasticSearch. Preferred certification Huawei HCIP."
J1215,Junior Frontend Developer,Alex Tech Egypt,Cairo,Software,Mid,3,"Aws, Python, React, Javascript, Firewalls, Hipaa, C",Cisco CCNP,2025-09-25,https//example.com/jobs/15,"Looking for a Mid Frontend Developer to join ALEX Tech. Must have experience in AWS, Python, React. Preferred certification Cisco CCNP."
J1216,Lead It Support Engineer,Delta Systems Ltd,Mansoura,Cloud/DevOps,Mid,4,"Tensorflow, Iso27001, Git, Azure, Hipaa, Spark, Docker",AWS Certified Developer,2025-09-27,https//example.com/jobs/16,"Looking for a Mid IT Support Engineer to join Delta Systems. Must have experience in TensorFlow, ISO27001, Git. Preferred certification AWS Certified Developer."
J1217,Mid-Level Database Administrator,Alex Tech Solutions,Aswan,Data,Mid,1,"Javascript, Numpy, 5G, Docker, React",AWS Certified Developer,2025-10-06,https//example.com/jobs/17,"Looking for a Mid Database Administrator to join ALEX Tech. Must have experience in JavaScript, NumPy, 5G. Preferred certification AWS Certified Developer."
J1218,Principal Data Analyst,Delta Systems Solutions,Suez,Data,Junior,3,"Ci/Cd, Azure, React, Elasticsearch, Hipaa",AWS Certified Developer,2025-09-24,https//example.com/jobs/18,"Looking for a Junior Data Analyst to join Delta Systems. Must have experience in CI/CD, Azure, React. Preferred certification AWS Certified Developer."
J1219,Senior Mobile Developer,Techsol Egypt Ltd,Giza,Software,Senior,8,"Spark, Rest Apis, Git, Kubernetes",Google Professional Data Engineer,2025-11-17,https//example.com/jobs/19,"Looking for a Senior Mobile Developer to join TechSol Egypt. Must have experience in Spark, REST APIs, Git. Preferred certification Google Professional Data Engineer."
J1220,Junior Backend Developer,Cairocloud Ltd,Aswan,Software,Intern,0,"Gcp, Ci/Cd, Tcp/Ip, Hadoop, Rest Apis, Pytorch, Node.Js, Kubernetes, Docker",Huawei HCIP,2025-10-09,https//example.com/jobs/20,"Looking for a Intern Backend Developer to join CairoCloud. Must have experience in GCP, CI/CD, TCP/IP. Preferred certification Huawei HCIP."
J1221,Mid-Level Data Analyst,Techsol Egypt Group,Cairo,Data,Senior,5,"Firewalls, Git, Microservices, Python",Not Specified,2025-10-01,https//example.com/jobs/21,"Looking for a Senior Data Analyst to join TechSol Egypt. Must have experience in Firewalls, Git, Microservices. Preferred certification not required."
J1222,Principal Backend Developer,Pyramid Solutions Solutions,Giza,Software,Senior,5,"React, Azure, Numpy, Flask, Iso27001, C, Node.Js",Google Professional Data Engineer,2025-11-02,https//example.com/jobs/22,"Looking for a Senior Backend Developer to join Pyramid Solutions. Must have experience in React, Azure, NumPy. Preferred certification Google Professional Data Engineer."
J1223,Mid-Level Embedded Systems Engineer,Deltabyte Ltd,Tanta,Network,Senior,7,"Azure, Gcp, Numpy, Tensorflow, Routing, Docker, React",Certified Information Systems Security Professional (CISSP),2025-10-11,https//example.com/jobs/23,"Looking for a Senior Embedded Systems Engineer to join DeltaByte. Must have experience in Azure, GCP, NumPy. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1224,Principal Frontend Developer,Techsol Egypt Group,Suez,Software,Mid,1,"Terraform, Kubernetes, Microservices, Docker, Aws, React",Cisco CCNA,2025-09-29,https//example.com/jobs/24,"Looking for a Mid Frontend Developer to join TechSol Egypt. Must have experience in Terraform, Kubernetes, Microservices. Preferred certification Cisco CCNA."
J1225,Principal Devops Engineer,Nilesoft Solutions,Hurghada,Cloud/DevOps,Mid,5,"Terraform, Routing, Ansible, Python, Iso27001, Django, Sql, Tensorflow",Huawei HCIA,2025-10-07,https//example.com/jobs/25,"Looking for a Mid DevOps Engineer to join NileSoft. Must have experience in Terraform, Routing, Ansible. Preferred certification Huawei HCIA."
J1226,Mid-Level Full Stack Developer,Nilesoft Group,Alexandria,Software,Junior,5,"Kubernetes, Gcp, Microservices, Rest Apis, Javascript, Sql, Node.Js",AWS Certified Developer,2025-10-31,https//example.com/jobs/26,"Looking for a Junior Full Stack Developer to join NileSoft. Must have experience in Kubernetes, GCP, Microservices. Preferred certification AWS Certified Developer."
J1227,Senior Database Administrator,Pharos Ai Egypt,Cairo,Data,Intern,1,"Gcp, Sql, Elasticsearch, Hipaa",Google Professional Data Engineer,2025-10-26,https//example.com/jobs/27,"Looking for a Intern Database Administrator to join Pharos AI. Must have experience in GCP, SQL, ElasticSearch. Preferred certification Google Professional Data Engineer."
J1228,Senior Software Engineer,Nilesoft Inc,Giza,Software,Senior,6,"C, Computer Vision, Hipaa, Pytorch, Hadoop, Tensorflow, Firewalls, React, Node.Js",Cisco CCNA,2025-10-14,https//example.com/jobs/28,"Looking for a Senior Software Engineer to join NileSoft. Must have experience in C, Computer Vision, HIPAA. Preferred certification Cisco CCNA."
J1229,Junior Backend Developer,Alex Tech Solutions,Hurghada,Software,Mid,4,"Hipaa, Spark, Pytorch, Azure, Sql, Aws",Huawei HCIA,2025-11-16,https//example.com/jobs/29,"Looking for a Mid Backend Developer to join ALEX Tech. Must have experience in HIPAA, Spark, PyTorch. Preferred certification Huawei HCIA."
J1230,Senior Database Administrator,Techsol Egypt Egypt,Alexandria,Data,Senior,10,"Azure, Linux, Sql, Django, Pandas, C, Python, Aws",Certified Information Systems Security Professional (CISSP),2025-10-05,https//example.com/jobs/30,"Looking for a Senior Database Administrator to join TechSol Egypt. Must have experience in Azure, Linux, SQL. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1231,Junior Data Analyst,Smartdata Labs Solutions,Tanta,Data,Junior,5,"Java, Docker, Numpy, 5G",Cisco CCNA,2025-11-15,https//example.com/jobs/31,"Looking for a Junior Data Analyst to join SmartData Labs. Must have experience in Java, Docker, NumPy. Preferred certification Cisco CCNA."
J1232,Junior Frontend Developer,Cloudworks Egypt Inc,Mansoura,Software,Mid,7,"5G, Java, Flask, Gcp, Nosql, Terraform, C",AWS Certified Developer,2025-10-29,https//example.com/jobs/32,"Looking for a Mid Frontend Developer to join CloudWorks Egypt. Must have experience in 5G, Java, Flask. Preferred certification AWS Certified Developer."
J1233,Junior Database Administrator,Alex Tech Group,Tanta,Data,Mid,2,"Iso27001, Docker, Gcp, C, Hadoop, Python, Aws, Tensorflow",Not Specified,2025-11-19,https//example.com/jobs/33,"Looking for a Mid Database Administrator to join ALEX Tech. Must have experience in ISO27001, Docker, GCP. Preferred certification not required."
J1234,Lead Mobile Developer,Masrsoft Solutions,Hurghada,Software,Mid,1,"Switching, Flask, Routing, Microservices, Spark, Docker, Kubernetes, React",Cisco CCNP,2025-10-16,https//example.com/jobs/34,"Looking for a Mid Mobile Developer to join MasrSoft. Must have experience in Switching, Flask, Routing. Preferred certification Cisco CCNP."
J1235,Senior Systems Administrator,Pyramid Solutions Inc,Alexandria,Network,Junior,6,"Iso27001, Routing, Numpy, Hipaa, Kubernetes, Sql, Python",AWS Certified Solutions Architect,2025-10-10,https//example.com/jobs/35,"Looking for a Junior Systems Administrator to join Pyramid Solutions. Must have experience in ISO27001, Routing, NumPy. Preferred certification AWS Certified Solutions Architect."
J1236,Principal Systems Administrator,Delta Systems Ltd,Aswan,Network,Senior,12,"Elasticsearch, Firewalls, Kubernetes, Microservices, Git, Sql, React, Python",AWS Certified Developer,2025-10-09,https//example.com/jobs/36,"Looking for a Senior Systems Administrator to join Delta Systems. Must have experience in ElasticSearch, Firewalls, Kubernetes. Preferred certification AWS Certified Developer."
J1237,Junior It Support Engineer,Masrsoft Egypt,Tanta,Cloud/DevOps,Junior,5,"Aws, Docker, Pytorch, Java, C, React",Huawei HCIP,2025-10-21,https//example.com/jobs/37,"Looking for a Junior IT Support Engineer to join MasrSoft. Must have experience in AWS, Docker, PyTorch. Preferred certification Huawei HCIP."
J1238,Senior Quality Assurance Engineer,Cloudworks Egypt Egypt,Giza,Software,Mid,6,"Rest Apis, Numpy, Azure, Pytorch, Python, Django",Google Professional Data Engineer,2025-10-05,https//example.com/jobs/38,"Looking for a Mid Quality Assurance Engineer to join CloudWorks Egypt. Must have experience in REST APIs, NumPy, Azure. Preferred certification Google Professional Data Engineer."
J1239,Principal Data Scientist,Cloudworks Egypt Ltd,Suez,AI,Junior,5,"Ci/Cd, Tensorflow, Ansible, Python, Node.Js",Not Specified,2025-10-29,https//example.com/jobs/39,"Looking for a Junior Data Scientist to join CloudWorks Egypt. Must have experience in CI/CD, TensorFlow, Ansible. Preferred certification not required."
J1240,Mid-Level Cloud Engineer,Cloudworks Egypt Group,Suez,Cloud/DevOps,Mid,8,"Elasticsearch, Sql, Git, Firewalls, Gcp, Azure, Linux, Python, Tensorflow",Not Specified,2025-10-22,https//example.com/jobs/40,"Looking for a Mid Cloud Engineer to join CloudWorks Egypt. Must have experience in ElasticSearch, SQL, Git. Preferred certification not required."
J1241,Lead Ai Researcher,Pharos Ai Egypt,Suez,AI,Junior,7,"Linux, 5G, Switching, Terraform, React, Sql, Tensorflow",AWS Certified Developer,2025-09-29,https//example.com/jobs/41,"Looking for a Junior AI Researcher to join Pharos AI. Must have experience in Linux, 5G, Switching. Preferred certification AWS Certified Developer."
J1242,Principal Machine Learning Engineer,Delta Systems Solutions,Aswan,AI,Mid,3,"Spark, 5G, Terraform, React",Certified Information Systems Security Professional (CISSP),2025-10-17,https//example.com/jobs/42,"Looking for a Mid Machine Learning Engineer to join Delta Systems. Must have experience in Spark, 5G, Terraform. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1243,Senior Backend Developer,Delta Systems Egypt,Aswan,Software,Mid,2,"Pandas, Git, Python, Nlp, Routing, Firewalls, Spark",Not Specified,2025-11-07,https//example.com/jobs/43,"Looking for a Mid Backend Developer to join Delta Systems. Must have experience in Pandas, Git, Python. Preferred certification not required."
J1244,Lead Mobile Developer,Cloudworks Egypt Egypt,Hurghada,Software,Mid,7,"Rest Apis, Java, Pandas, 5G, Numpy, Sql, Node.Js, Kubernetes",Certified Information Systems Security Professional (CISSP),2025-11-18,https//example.com/jobs/44,"Looking for a Mid Mobile Developer to join CloudWorks Egypt. Must have experience in REST APIs, Java, Pandas. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1245,Junior Machine Learning Engineer,Deltabyte Egypt,Cairo,AI,Senior,6,"Hadoop, Tensorflow, Ci/Cd, Node.Js",Huawei HCIA,2025-09-24,https//example.com/jobs/45,"Looking for a Senior Machine Learning Engineer to join DeltaByte. Must have experience in Hadoop, TensorFlow, CI/CD. Preferred certification Huawei HCIA."
J1246,Lead Network Engineer,Giza Networks Solutions,Tanta,Network,Junior,6,"Pandas, Linux, Spark, Gcp, Node.Js, Docker",Certified Information Systems Security Professional (CISSP),2025-09-22,https//example.com/jobs/46,"Looking for a Junior Network Engineer to join Giza Networks. Must have experience in Pandas, Linux, Spark. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1247,Mid-Level Mobile Developer,Techsol Egypt Egypt,Tanta,Software,Junior,3,"Java, Azure, Docker, Tensorflow",AWS Certified Solutions Architect,2025-10-30,https//example.com/jobs/47,"Looking for a Junior Mobile Developer to join TechSol Egypt. Must have experience in Java, Azure, Docker. Preferred certification AWS Certified Solutions Architect."
J1248,Principal Machine Learning Engineer,Delta Systems Group,Alexandria,AI,Mid,2,"Kubernetes, Ci/Cd, Gcp, Computer Vision, Sql, Flask, Ansible, React, Node.Js",Cisco CCNA,2025-09-27,https//example.com/jobs/48,"Looking for a Mid Machine Learning Engineer to join Delta Systems. Must have experience in Kubernetes, CI/CD, GCP. Preferred certification Cisco CCNA."
J1249,Senior Embedded Systems Engineer,Techsol Egypt Group,Mansoura,Network,Mid,9,"Docker, React, Azure, Django, Routing, Flask, Tensorflow, Node.Js",AWS Certified Solutions Architect,2025-10-13,https//example.com/jobs/49,"Looking for a Mid Embedded Systems Engineer to join TechSol Egypt. Must have experience in Docker, React, Azure. Preferred certification AWS Certified Solutions Architect."
J1250,Junior Mobile Developer,Giza Networks Inc,Tanta,Software,Junior,7,"Spark, Rest Apis, Django",Google Professional Data Engineer,2025-10-14,https//example.com/jobs/50,"Looking for a Junior Mobile Developer to join Giza Networks. Must have experience in Spark, REST APIs, Django. Preferred certification Google Professional Data Engineer."
J1251,Senior Business Analyst,Futurevision Egypt,Alexandria,Data,Mid,4,"Terraform, Git, Ci/Cd, Hadoop, Linux, Switching, Azure, Docker, Kubernetes",AWS Certified Developer,2025-10-08,https//example.com/jobs/51,"Looking for a Mid Business Analyst to join FutureVision. Must have experience in Terraform, Git, CI/CD. Preferred certification AWS Certified Developer."
J1252,Lead Business Analyst,Delta Systems Group,Suez,Data,Mid,9,"Java, Rest Apis, Switching, Nosql, Kubernetes, Tensorflow",Cisco CCNP,2025-11-11,https//example.com/jobs/52,"Looking for a Mid Business Analyst to join Delta Systems. Must have experience in Java, REST APIs, Switching. Preferred certification Cisco CCNP."
J1253,Principal Network Engineer,Alex Tech Inc,Mansoura,Network,Senior,9,"Python, Ansible, Docker, Node.Js, Azure, Spark, Rest Apis, Sql, Tensorflow",Not Specified,2025-11-08,https//example.com/jobs/53,"Looking for a Senior Network Engineer to join ALEX Tech. Must have experience in Python, Ansible, Docker. Preferred certification not required."
J1254,Principal Ai Researcher,Futurevision Group,Suez,AI,Mid,7,"Java, Node.Js, Tcp/Ip, Aws, Numpy, Azure, Python",Cisco CCNA,2025-11-02,https//example.com/jobs/54,"Looking for a Mid AI Researcher to join FutureVision. Must have experience in Java, Node.js, TCP/IP. Preferred certification Cisco CCNA."
J1255,Lead Embedded Systems Engineer,Alex Tech Group,Suez,Network,Mid,5,"Hipaa, 5G, Nlp, Ci/Cd, Linux, Routing, Sql, Kubernetes, React",Cisco CCNA,2025-10-05,https//example.com/jobs/55,"Looking for a Mid Embedded Systems Engineer to join ALEX Tech. Must have experience in HIPAA, 5G, NLP. Preferred certification Cisco CCNA."
J1256,Principal Full Stack Developer,Futurevision Egypt,Hurghada,Software,Junior,4,"Kubernetes, Git, Linux, Firewalls, Docker",Not Specified,2025-10-29,https//example.com/jobs/56,"Looking for a Junior Full Stack Developer to join FutureVision. Must have experience in Kubernetes, Git, Linux. Preferred certification not required."
J1257,Mid-Level Systems Administrator,Nilesoft Solutions,Hurghada,Network,Junior,7,"Routing, Python, Terraform, Tensorflow, React, Node.Js",Cisco CCNA,2025-09-23,https//example.com/jobs/57,"Looking for a Junior Systems Administrator to join NileSoft. Must have experience in Routing, Python, Terraform. Preferred certification Cisco CCNA."
J1258,Lead Backend Developer,Pyramid Solutions Inc,Mansoura,Software,Mid,3,"Django, Python, Tcp/Ip, Git, Terraform, Elasticsearch",Cisco CCNP,2025-10-02,https//example.com/jobs/58,"Looking for a Mid Backend Developer to join Pyramid Solutions. Must have experience in Django, Python, TCP/IP. Preferred certification Cisco CCNP."
J1259,Lead Backend Developer,Pharos Ai Group,Suez,Software,Junior,4,"Rest Apis, React, Javascript, Pytorch, Terraform, Routing, Node.Js, Aws, Kubernetes",AWS Certified Developer,2025-10-06,https//example.com/jobs/59,"Looking for a Junior Backend Developer to join Pharos AI. Must have experience in REST APIs, React, JavaScript. Preferred certification AWS Certified Developer."
J1260,Mid-Level Full Stack Developer,Pyramid Solutions Inc,Aswan,Software,Mid,3,"Pandas, Elasticsearch, Iso27001, Routing, Hadoop, Terraform, Javascript",AWS Certified Developer,2025-11-20,https//example.com/jobs/60,"Looking for a Mid Full Stack Developer to join Pyramid Solutions. Must have experience in Pandas, ElasticSearch, ISO27001. Preferred certification AWS Certified Developer."
J1261,Junior Data Analyst,Masrsoft Ltd,Hurghada,Data,Junior,2,"Azure, Nosql, Hipaa, React",Huawei HCIA,2025-09-21,https//example.com/jobs/61,"Looking for a Junior Data Analyst to join MasrSoft. Must have experience in Azure, NoSQL, HIPAA. Preferred certification Huawei HCIA."
J1262,Lead Database Administrator,Smartdata Labs Group,Suez,Data,Junior,6,"Tcp/Ip, Ci/Cd, React, Aws, Gcp, Docker, Tensorflow",Huawei HCIP,2025-10-18,https//example.com/jobs/62,"Looking for a Junior Database Administrator to join SmartData Labs. Must have experience in TCP/IP, CI/CD, React. Preferred certification Huawei HCIP."
J1263,Lead Full Stack Developer,Pyramid Solutions Egypt,Hurghada,Software,Mid,4,"React, Javascript, Sql, Routing, Python, Kubernetes",Cisco CCNA,2025-10-19,https//example.com/jobs/63,"Looking for a Mid Full Stack Developer to join Pyramid Solutions. Must have experience in React, JavaScript, SQL. Preferred certification Cisco CCNA."
J1264,Lead Full Stack Developer,Smartdata Labs Inc,Mansoura,Software,Mid,7,"Terraform, Rest Apis, Elasticsearch, Node.Js, C, Hadoop, Switching",Cisco CCNA,2025-09-22,https//example.com/jobs/64,"Looking for a Mid Full Stack Developer to join SmartData Labs. Must have experience in Terraform, REST APIs, ElasticSearch. Preferred certification Cisco CCNA."
J1265,Senior Frontend Developer,Delta Systems Group,Cairo,Software,Lead,9,"C, Nosql, Git, Ansible, Elasticsearch, Linux, Iso27001, Sql",Google Professional Data Engineer,2025-10-31,https//example.com/jobs/65,"Looking for a Lead Frontend Developer to join Delta Systems. Must have experience in C, NoSQL, Git. Preferred certification Google Professional Data Engineer."
J1266,Junior Product Manager,Nilesoft Solutions,Suez,Software,Junior,8,"Django, Sql, 5G, Spark, Rest Apis, Python, Tensorflow, React",Cisco CCNA,2025-11-02,https//example.com/jobs/66,"Looking for a Junior Product Manager to join NileSoft. Must have experience in Django, SQL, 5G. Preferred certification Cisco CCNA."
J1267,Junior Cybersecurity Analyst,Cloudworks Egypt Group,Cairo,Other,Mid,8,"Switching, Flask, Numpy, Microservices, Python, Sql, Tensorflow, Node.Js",Not Specified,2025-10-20,https//example.com/jobs/67,"Looking for a Mid Cybersecurity Analyst to join CloudWorks Egypt. Must have experience in Switching, Flask, NumPy. Preferred certification not required."
J1268,Mid-Level Database Administrator,Techsol Egypt Inc,Hurghada,Data,Mid,8,"Javascript, Kubernetes, Linux, Tensorflow, Tcp/Ip, Elasticsearch",Certified Information Systems Security Professional (CISSP),2025-09-28,https//example.com/jobs/68,"Looking for a Mid Database Administrator to join TechSol Egypt. Must have experience in JavaScript, Kubernetes, Linux. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1269,Principal Software Engineer,Masrsoft Group,Hurghada,Software,Senior,11,"Python, Hipaa, Spark, Node.Js, Aws, Flask, Ci/Cd",AWS Certified Developer,2025-11-01,https//example.com/jobs/69,"Looking for a Senior Software Engineer to join MasrSoft. Must have experience in Python, HIPAA, Spark. Preferred certification AWS Certified Developer."
J1270,Senior Machine Learning Engineer,Smartdata Labs Solutions,Mansoura,AI,Mid,7,"Git, Firewalls, Azure, Ci/Cd, Pytorch, Pandas, Tensorflow",Huawei HCIP,2025-11-18,https//example.com/jobs/70,"Looking for a Mid Machine Learning Engineer to join SmartData Labs. Must have experience in Git, Firewalls, Azure. Preferred certification Huawei HCIP."
J1271,Senior Quality Assurance Engineer,Pyramid Solutions Group,Alexandria,Software,Senior,11,"5G, Microservices, Linux, Python, Tcp/Ip, Routing",Certified Information Systems Security Professional (CISSP),2025-11-15,https//example.com/jobs/71,"Looking for a Senior Quality Assurance Engineer to join Pyramid Solutions. Must have experience in 5G, Microservices, Linux. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1272,Junior Machine Learning Engineer,Smartdata Labs Solutions,Suez,AI,Junior,9,"Switching, Docker, Azure, Pandas, Aws, Spark, React",AWS Certified Solutions Architect,2025-10-11,https//example.com/jobs/72,"Looking for a Junior Machine Learning Engineer to join SmartData Labs. Must have experience in Switching, Docker, Azure. Preferred certification AWS Certified Solutions Architect."
J1273,Lead Product Manager,Futurevision Inc,Aswan,Software,Mid,5,"C, Tensorflow, Microservices, 5G, Django, Elasticsearch",AWS Certified Developer,2025-10-24,https//example.com/jobs/73,"Looking for a Mid Product Manager to join FutureVision. Must have experience in C, TensorFlow, Microservices. Preferred certification AWS Certified Developer."
J1274,Mid-Level Business Analyst,Techsol Egypt Group,Alexandria,Data,Mid,3,"Git, Gcp, 5G, Kubernetes, Node.Js, Sql",Google Professional Data Engineer,2025-11-01,https//example.com/jobs/74,"Looking for a Mid Business Analyst to join TechSol Egypt. Must have experience in Git, GCP, 5G. Preferred certification Google Professional Data Engineer."
J1275,Senior Frontend Developer,Alex Tech Inc,Aswan,Software,Lead,11,"C, React, Azure, Tcp/Ip, Aws, Node.Js, Hadoop",AWS Certified Developer,2025-11-08,https//example.com/jobs/75,"Looking for a Lead Frontend Developer to join ALEX Tech. Must have experience in C, React, Azure. Preferred certification AWS Certified Developer."
J1276,Principal Full Stack Developer,Smartdata Labs Solutions,Alexandria,Software,Mid,3,"Switching, Javascript, Tcp/Ip, React, Kubernetes",Cisco CCNP,2025-10-14,https//example.com/jobs/76,"Looking for a Mid Full Stack Developer to join SmartData Labs. Must have experience in Switching, JavaScript, TCP/IP. Preferred certification Cisco CCNP."
J1277,Lead Database Administrator,Cairocloud Group,Hurghada,Data,Mid,5,"Nosql, Node.Js, Pandas, Azure, React, Docker",Certified Information Systems Security Professional (CISSP),2025-11-18,https//example.com/jobs/77,"Looking for a Mid Database Administrator to join CairoCloud. Must have experience in NoSQL, Node.js, Pandas. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1278,Senior Embedded Systems Engineer,Cairocloud Egypt,Hurghada,Network,Mid,7,"Gcp, Python, Ci/Cd, Tcp/Ip, Sql, React, Docker, Node.Js, Aws",Certified Information Systems Security Professional (CISSP),2025-11-20,https//example.com/jobs/78,"Looking for a Mid Embedded Systems Engineer to join CairoCloud. Must have experience in GCP, Python, CI/CD. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1279,Junior Devops Engineer,Deltabyte Ltd,Mansoura,Cloud/DevOps,Mid,8,"Ci/Cd, Routing, Docker, Pandas, Git, Aws",AWS Certified Developer,2025-10-06,https//example.com/jobs/79,"Looking for a Mid DevOps Engineer to join DeltaByte. Must have experience in CI/CD, Routing, Docker. Preferred certification AWS Certified Developer."
J1280,Principal Cybersecurity Analyst,Deltabyte Group,Tanta,Other,Mid,4,"Numpy, Linux, Python, Kubernetes, Node.Js",AWS Certified Solutions Architect,2025-11-18,https//example.com/jobs/80,"Looking for a Mid Cybersecurity Analyst to join DeltaByte. Must have experience in NumPy, Linux, Python. Preferred certification AWS Certified Solutions Architect."
J1281,Lead Quality Assurance Engineer,Futurevision Solutions,Suez,Software,Senior,10,"Nlp, Aws, Docker, Gcp, Node.Js",Huawei HCIA,2025-10-31,https//example.com/jobs/81,"Looking for a Senior Quality Assurance Engineer to join FutureVision. Must have experience in NLP, AWS, Docker. Preferred certification Huawei HCIA."
J1282,Mid-Level Full Stack Developer,Masrsoft Egypt,Cairo,Software,Junior,10,"Firewalls, Computer Vision, Tensorflow, Node.Js, React, Docker",AWS Certified Developer,2025-11-18,https//example.com/jobs/82,"Looking for a Junior Full Stack Developer to join MasrSoft. Must have experience in Firewalls, Computer Vision, TensorFlow. Preferred certification AWS Certified Developer."
J1283,Principal Systems Administrator,Alex Tech Inc,Aswan,Network,Junior,3,"Computer Vision, Ansible, Microservices, Linux, Sql, Gcp, Git, Node.Js, Aws, Tensorflow",Cisco CCNA,2025-11-07,https//example.com/jobs/83,"Looking for a Junior Systems Administrator to join ALEX Tech. Must have experience in Computer Vision, Ansible, Microservices. Preferred certification Cisco CCNA."
J1284,Mid-Level Cloud Engineer,Cloudworks Egypt Egypt,Giza,Cloud/DevOps,Mid,4,"Aws, Numpy, Hipaa, Computer Vision, React, Kubernetes, Sql",AWS Certified Developer,2025-11-10,https//example.com/jobs/84,"Looking for a Mid Cloud Engineer to join CloudWorks Egypt. Must have experience in AWS, NumPy, HIPAA. Preferred certification AWS Certified Developer."
J1285,Lead Cybersecurity Analyst,Techsol Egypt Egypt,Mansoura,Other,Mid,10,"Gcp, Firewalls, Pandas, Computer Vision, Django, Python",Huawei HCIP,2025-10-21,https//example.com/jobs/85,"Looking for a Mid Cybersecurity Analyst to join TechSol Egypt. Must have experience in GCP, Firewalls, Pandas. Preferred certification Huawei HCIP."
J1286,Principal Software Engineer,Deltabyte Egypt,Tanta,Software,Senior,10,"Ci/Cd, Routing, Spark, Kubernetes, Python, Node.Js",AWS Certified Developer,2025-09-29,https//example.com/jobs/86,"Looking for a Senior Software Engineer to join DeltaByte. Must have experience in CI/CD, Routing, Spark. Preferred certification AWS Certified Developer."
J1287,Junior Backend Developer,Techsol Egypt Group,Mansoura,Software,Lead,5,"Azure, Terraform, Tensorflow",Google Professional Data Engineer,2025-10-20,https//example.com/jobs/87,"Looking for a Lead Backend Developer to join TechSol Egypt. Must have experience in Azure, Terraform, TensorFlow. Preferred certification Google Professional Data Engineer."
